,Strain,SOK5,Orientation,Normalized SOK5,Relative SOK5 (mean),Relative SOK5 (median),Normalized strain,Relative strain (mean),Relative strain (median),Stage,Experiment
92,0.0896894198689691,0.5344746524370765,anticlinal,0.5447593505877442,1.1592366726067016,1.2033604186336424,0.7050302291134664,1.42728892328866,1.42188422083648,4,Control
93,0.0240093597812983,0.4220443109147908,periclinal,0.3776588229441828,0.915383433894556,0.9502254528790052,0.0797331909851189,0.3820773210615403,0.3806305122197078,4,Control
94,0.0306202685375111,0.471625216751265,periclinal,0.4513488554936111,1.0229208148435378,1.0618560032363749,0.1426713438899546,0.4872812219720323,0.4854360384409885,4,Control
95,0.0371282013415464,0.3159665765932006,anticlinal,0.2199999104445023,0.6853085384586213,0.7113932721593306,0.2046291298796397,0.5908463963067162,0.5886090434380183,4,Control
96,0.0565050354643043,0.4967461185528244,periclinal,0.4886850041620789,1.0774062249271297,1.1184152783498715,0.389103336649423,0.8992031763173155,0.8957981715332439,4,Control
97,0.0663415814890017,0.478761065117789,periclinal,0.4619545693168164,1.038397951278196,1.0779222421842685,0.4827506793352601,1.0557388435674857,1.0517410865446513,4,Control
98,0.1097075593983939,0.4193091952331695,anticlinal,0.3735937345758929,0.9094511667842268,0.9440673873156716,0.8956098866211029,1.745851233725457,1.7392402341653146,4,Control
99,0.0613205578221393,0.7661656305083857,anticlinal,0.8891119885123958,1.6617575634809365,1.725008641040883,0.4349487859893866,0.975835868682012,0.9721406795536336,4,Control
100,0.0681204027066746,0.838579199623886,anticlinal,0.9967372562463296,1.8188173314797769,1.888046537128656,0.4996856766127598,1.084046439092181,1.0799414899455575,4,Control
101,0.034949318980714,0.4855080535984978,periclinal,0.4719823369093217,1.053031678884976,1.0931129698373785,0.1838854112405278,0.5561723548946018,0.5540663019145174,4,Control
102,0.0758964288762716,0.6506305569628947,anticlinal,0.7173970271470742,1.4111703866792953,1.4648834249345146,0.5737161529212044,1.2077916482292563,1.2032181141841196,4,Control
