Label,Tissue,Orientation,Specific tissue,xMax,yMax,zMax,xMin,yMin,zMin,signalMax,signalMin,signalNormal
3416,A,C,,0.681158,0.732136,0,0.732136,-0.681158,0,0.346897,0.267703,0
22452,A,C,,0.324743,0.945802,0,0.945802,-0.324743,0,2.23244,1.22923,0
24908,A,C,,0.965068,-0.261998,0,0.261998,0.965068,0,0.291728,0.158024,0
9298,A,C,,0.864374,-0.502849,0,0.502849,0.864374,0,1.37743,1.16754,0
6610,A,C,,0.950387,-0.31107,0,0.31107,0.950387,0,1.23363,0.483812,0
21682,G,L,V,0.301341,0.953516,0,0.953516,-0.301341,0,2.06592,0.629654,0
3162,A,L,,0.7461,0.665834,0,-0.665834,0.7461,0,4.23444,1.99596,0
24606,A,C,,0.966288,0.257462,0,-0.257462,0.966288,0,1.69604,1.13822,0
