Label,xMax,yMax,zMax,xMin,yMin,zMin,signalMax,signalMin,signalNormal,Tissue,Orientation
13084,-0.00394926,0.999992,0,0.999992,0.00394926,0,30.0054,19.49,0,G,C
6940,0.531777,0.846884,0,0.846884,-0.531777,0,3.71541,3.04348,0,V,U
22262,-0.513552,0.858059,0,0.858059,0.513552,0,7.22872,3.67679,0,V,C
5470,-0.105499,0.994419,0,0.994419,0.105499,0,25.8092,9.51832,0,G,U
